Date,USD,HUF,UAH,BTC,ETH
2001-12-09,0.8911,249.6,4.720602,,
2001-12-10,0.885,250.19,4.720602,,
2001-12-11,0.8908,247.85,4.688288,,
2001-12-12,0.8938,247.14,4.719013,,
2001-12-13,0.8975,246.75,4.73419,,
2001-12-14,0.9016,246.38,4.752622,,
2001-12-15,0.9016,246.38,4.774333,,
2001-12-16,0.9016,246.38,4.774333,,
2001-12-17,0.9049,246.11,4.774333,,
2001-12-18,0.9012,245.29,4.791807,,
2001-12-19,0.8983,245.3,4.772214,,
2001-12-20,0.8973,246.63,4.756858,,
2001-12-21,0.8943,246.22,4.751114,,
2001-12-22,0.8943,246.22,4.733798,,
2001-12-23,0.8943,246.22,4.733798,,
2001-12-24,0.8798,245.71,4.733798,,
2001-12-25,0.8798,245.71,4.656078,,
2001-12-26,0.8798,245.71,4.656078,,
2001-12-27,0.8823,245.78,4.656957,,
2001-12-28,0.8813,245.18,4.674602,,
2001-12-29,0.8813,245.18,4.669568,,
2001-12-30,0.8813,245.18,4.669568,,
2001-12-31,0.8813,245.18,4.669568,,
2002-01-01,0.8813,245.18,4.669568,,
2002-01-02,0.9038,244.58,4.669568,,
2002-01-03,0.9036,245.32,4.788784,,
2002-01-04,0.8954,244.15,4.787725,,
2002-01-05,0.8954,244.15,4.748306,,
2002-01-06,0.8954,244.15,4.748306,,
2002-01-07,0.8905,243.55,4.748306,,
2002-01-08,0.8909,243.75,4.748306,,
2002-01-09,0.8921,244.19,4.731481,,
2002-01-10,0.8909,244.33,4.7383,,
2002-01-11,0.8919,244.95,4.73157,,
2002-01-12,0.8919,244.95,4.737148,,
2002-01-13,0.8919,244.95,4.737148,,
2002-01-14,0.8927,243.88,4.737148,,
2002-01-15,0.8922,243.84,4.742112,,
2002-01-16,0.8817,243.95,4.740259,,
2002-01-17,0.8819,243.75,4.684913,,
2002-01-18,0.881,243.3,4.691179,,
2002-01-19,0.881,243.3,4.685158,,
2002-01-20,0.881,243.3,4.685158,,
2002-01-21,0.884,243.85,4.685158,,
2002-01-22,0.883,243.75,4.701112,,
2002-01-23,0.8856,243.4,4.698443,,
2002-01-24,0.8767,243.5,4.712278,,
2002-01-25,0.8663,243.35,4.66457,,
2002-01-26,0.8663,243.35,4.609236,,
2002-01-27,0.8663,243.35,4.609236,,
2002-01-28,0.8578,243.21,4.609236,,
2002-01-29,0.8624,243.05,4.564011,,
2002-01-30,0.8642,243.49,4.58883,,
2002-01-31,0.8637,243.32,4.598408,,
2002-02-01,0.8632,243,4.595748,,
2002-02-02,0.8632,243,4.593087,,
2002-02-03,0.8632,243,4.593087,,
2002-02-04,0.8644,243.85,4.593087,,
2002-02-05,0.8683,244.34,4.5993,,
2002-02-06,0.8664,243.85,4.620051,,
2002-02-07,0.8664,244.95,4.609768,,
2002-02-08,0.874,243.95,4.609768,,
2002-02-09,0.874,243.95,4.650204,,
2002-02-10,0.874,243.95,4.650204,,
2002-02-11,0.8794,243.45,4.650204,,
2002-02-12,0.8753,243.75,4.678936,,
2002-02-13,0.8731,242.9,4.657121,,
2002-02-14,0.8693,241.95,4.645416,,
2002-02-15,0.8705,240.55,4.625198,,
2002-02-16,0.8705,240.55,4.631495,,
2002-02-17,0.8705,240.55,4.631495,,
2002-02-18,0.8715,241.34,4.631495,,
2002-02-19,0.8692,243.07,4.636816,,
2002-02-20,0.8743,243.65,4.625535,,
2002-02-21,0.8701,243.15,4.652675,,
2002-02-22,0.8747,243.75,4.630324,,
2002-02-23,0.8747,243.75,4.654804,,
2002-02-24,0.8747,243.75,4.654804,,
2002-02-25,0.8724,243.51,4.654804,,
2002-02-26,0.8682,244.08,4.642913,,
2002-02-27,0.8649,245.51,4.620387,,
2002-02-28,0.8651,245.63,4.602565,,
2002-03-01,0.8679,245.55,4.604149,,
2002-03-02,0.8679,245.55,4.619051,,
2002-03-03,0.8679,245.55,4.619051,,
2002-03-04,0.8649,244.62,4.619051,,
2002-03-05,0.8682,243.92,4.604641,,
2002-03-06,0.8712,244.29,4.621863,,
2002-03-07,0.8764,244.85,4.637398,,
2002-03-08,0.8797,246.12,4.664902,,
2002-03-09,0.8797,246.12,4.664902,,
2002-03-10,0.8797,246.12,4.664902,,
2002-03-11,0.8741,244.55,4.664902,,
2002-03-12,0.8733,244.9,4.65231,,
2002-03-13,0.8734,245.85,4.647615,,
2002-03-14,0.8803,245.83,4.648147,,
2002-03-15,0.8853,245.96,4.684869,,
2002-03-16,0.8853,245.96,4.711478,,
2002-03-17,0.8853,245.96,4.711478,,
2002-03-18,0.8792,245.35,4.711478,,
2002-03-19,0.8829,245.33,4.679014,,
2002-03-20,0.8814,244.41,4.698617,,
2002-03-21,0.8817,244.26,4.691163,,
2002-03-22,0.8795,244.25,4.69276,,
2002-03-23,0.8795,244.25,4.681051,,
2002-03-24,0.8795,244.25,4.681051,,
2002-03-25,0.8759,244.15,4.681051,,
2002-03-26,0.8737,244.1,4.661715,,
2002-03-27,0.8746,243.75,4.650268,,
2002-03-28,0.8724,243.54,4.654884,,
2002-03-29,0.8724,243.54,4.643,,
2002-03-30,0.8724,243.54,4.642913,,
2002-03-31,0.8724,243.54,4.642913,,
2002-04-01,0.8724,243.54,4.642913,,
2002-04-02,0.8786,243.48,4.643698,,
2002-04-03,0.8803,242.96,4.678281,,
2002-04-04,0.8818,242.1,4.689886,,
2002-04-05,0.8786,243.25,4.697878,,
2002-04-06,0.8786,243.25,4.680829,,
2002-04-07,0.8786,243.25,4.680829,,
2002-04-08,0.8778,243.02,4.680829,,
2002-04-09,0.8763,242.71,4.677445,,
2002-04-10,0.8798,242.49,4.669452,,
2002-04-11,0.8794,241.35,4.688102,,
2002-04-12,0.8803,242,4.685707,,
2002-04-13,0.8803,242,4.690502,,
2002-04-14,0.8803,242,4.690502,,
2002-04-15,0.8802,241.35,4.690502,,
2002-04-16,0.8803,241.85,4.689794,,
2002-04-17,0.888,242.15,4.690238,,
2002-04-18,0.8895,241.85,4.731175,,
2002-04-19,0.8886,242.25,4.739434,,
2002-04-20,0.8886,242.25,4.734461,,
2002-04-21,0.8886,242.25,4.734461,,
2002-04-22,0.8882,241.76,4.734461,,
2002-04-23,0.8872,240.75,4.732152,,
2002-04-24,0.8892,240.73,4.726824,,
2002-04-25,0.8969,242.92,4.737124,,
2002-04-26,0.8971,242.85,4.778145,,
2002-04-27,0.8971,242.85,4.779211,,
2002-04-28,0.8971,242.85,4.779211,,
2002-04-29,0.9038,242.55,4.779211,,
2002-04-30,0.9008,243.15,4.814543,,
2002-05-01,0.9008,243.15,4.798562,,
2002-05-02,0.9032,243.37,4.798562,,
2002-05-03,0.9083,244.32,4.798562,,
2002-05-04,0.9083,244.32,4.798562,,
2002-05-05,0.9083,244.32,4.798562,,
2002-05-06,0.9144,243.63,4.798562,,
2002-05-07,0.9125,243.65,4.798562,,
2002-05-08,0.9088,242.98,4.860887,,
2002-05-09,0.9061,243.99,4.841178,,
2002-05-10,0.9118,244.35,4.841178,,
2002-05-11,0.9118,244.35,4.857159,,
2002-05-12,0.9118,244.35,4.857159,,
2002-05-13,0.9118,243.95,4.857159,,
2002-05-14,0.9062,244.62,4.857159,,
2002-05-15,0.903,243.62,4.827327,,
2002-05-16,0.9124,244.45,4.810552,,
2002-05-17,0.9152,245.06,4.861267,,
2002-05-18,0.9152,245.06,4.876643,,
2002-05-19,0.9152,245.06,4.876643,,
2002-05-20,0.9202,245.98,4.876643,,
2002-05-21,0.9213,245.86,4.903286,,
2002-05-22,0.926,243.07,4.909147,,
2002-05-23,0.9213,242.35,4.934469,,
2002-05-24,0.9188,242.91,4.909423,,
2002-05-25,0.9188,242.91,4.896101,,
2002-05-26,0.9188,242.91,4.896101,,
2002-05-27,0.919,242.45,4.896101,,
2002-05-28,0.9255,243.22,4.897167,,
2002-05-29,0.932,243.75,4.932452,,
2002-05-30,0.9375,243.34,4.967094,,
2002-05-31,0.9387,242.6,4.996219,,
2002-06-01,0.9387,242.6,5.002896,,
2002-06-02,0.9387,242.6,5.002896,,
2002-06-03,0.9313,242.29,5.002896,,
2002-06-04,0.9435,242.63,4.963456,,
2002-06-05,0.9371,241.68,5.028478,,
2002-06-06,0.9386,240.52,4.994649,,
2002-06-07,0.9452,241.52,5.002644,,
2002-06-08,0.9452,241.52,5.037443,,
2002-06-09,0.9452,241.52,5.037443,,
2002-06-10,0.9459,241.6,5.037443,,
2002-06-11,0.9417,241.16,5.041174,,
2002-06-12,0.9452,241.25,5.01879,,
2002-06-13,0.9417,241.29,5.037443,,
2002-06-14,0.9478,241.96,5.01879,,
2002-06-15,0.9478,241.96,5.0513,,
2002-06-16,0.9478,241.96,5.0513,,
2002-06-17,0.9426,242.33,5.0513,,
2002-06-18,0.9484,242.94,5.023587,,
2002-06-19,0.9561,243.42,5.054024,,
